Unnamed: 0,Unnamed: 0.1,channel,count,filename,im_number,intensity_mean,intensity_sd,overlap_count,parent_cell,vol_mean,vol_sd,vol_total,flagged_oof,flagged_z,n_cells,raw_cells,stains,cell_line,treatment,czi_id
27,27,488.0,10.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,6.0,8655.8,2842.7179795243687,0.0,2.0,94.9,120.16974106099529,949.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
28,28,561.0,26.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,6.0,5421.153846153846,1352.7768682915214,2.0,1.0,64.5,58.07185204554785,1677.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
29,29,561.0,28.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,6.0,5187.678571428572,1232.5737617044786,0.0,2.0,67.67857142857143,40.405402619532964,1895.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
30,30,488.0,33.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,7.0,8414.151515151516,2143.246910665161,10.0,1.0,68.51515151515152,42.233074429380295,2261.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
31,31,488.0,19.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,7.0,8764.052631578947,2586.458292158608,7.0,2.0,77.10526315789474,61.87073867421955,1465.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
32,32,561.0,80.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,7.0,5317.3625,1348.2368725111826,10.0,1.0,84.4125,62.94657042165285,6753.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
33,33,561.0,81.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,7.0,5917.567901234568,1500.33461216383,7.0,2.0,106.8395061728395,87.60243386888911,8654.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
34,34,488.0,56.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,8.0,8322.607142857143,2201.6167256117733,18.0,1.0,76.39285714285714,49.6180607042632,4278.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
35,35,488.0,24.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,8.0,8917.958333333334,2474.690415054441,8.0,2.0,80.83333333333333,67.60606267299501,1940.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
36,36,561.0,141.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,8.0,5735.843971631206,1500.8117769283965,15.0,1.0,105.58865248226951,76.58637242840696,14888.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
37,37,561.0,126.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,8.0,5672.460317460317,1281.0586974891894,7.0,2.0,116.49206349206352,107.7367715151514,14678.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
38,38,488.0,21.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,9.0,9047.42857142857,2246.9116709703694,9.0,1.0,99.09523809523807,74.06949760995059,2081.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
39,39,488.0,29.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,9.0,8475.241379310344,1464.847521445063,11.0,2.0,82.65517241379311,37.30403641705447,2397.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
40,40,561.0,72.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,9.0,6205.569444444444,1546.4624130930392,9.0,1.0,151.56944444444446,122.00517495245836,10913.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
41,41,561.0,91.0,LC3-WIPI_HEK_dVPS_3hrTor_10Pos_3_AiryscanProcessing.czi,9.0,6029.571428571428,1510.525744698456,14.0,2.0,117.75824175824177,82.35051651451599,10716.0,0.0,0.0,2,2,LC3-WIPI,dVPS,3hrTor,10Pos_3
0,0,488.0,45.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,0.0,11560.711111111112,3903.743469253247,0.0,1.0,134.13333333333333,122.08745002884388,6036.0,1.0,0.0,2,2,LC3-WIPI,dAtg7,3hrTor,6Pos_1
1,1,488.0,31.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,0.0,10366.870967741936,3949.28559566525,0.0,2.0,116.93548387096772,116.02296769285843,3625.0,1.0,0.0,2,2,LC3-WIPI,dAtg7,3hrTor,6Pos_1
2,2,488.0,44.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,1.0,10651.363636363636,3290.1828470495416,0.0,1.0,148.52272727272728,136.35887817632295,6535.0,0.0,0.0,1,1,LC3-WIPI,dAtg7,3hrTor,6Pos_1
3,3,488.0,24.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,2.0,11918.625,3911.099587545126,0.0,2.0,153.20833333333334,118.35649140613714,3677.0,0.0,0.0,4,5,LC3-WIPI,dAtg7,3hrTor,6Pos_1
4,4,488.0,31.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,2.0,10960.09677419355,3871.083115915051,0.0,3.0,149.09677419354838,128.00347777533486,4622.0,0.0,0.0,4,5,LC3-WIPI,dAtg7,3hrTor,6Pos_1
5,5,488.0,44.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,2.0,9768.113636363636,3334.1003334180127,0.0,4.0,108.13636363636364,101.37326625916094,4758.0,0.0,0.0,4,5,LC3-WIPI,dAtg7,3hrTor,6Pos_1
6,6,488.0,53.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,2.0,10289.660377358492,3700.1184333612696,0.0,5.0,106.77358490566036,96.4274620773073,5659.0,0.0,0.0,4,5,LC3-WIPI,dAtg7,3hrTor,6Pos_1
7,7,561.0,1.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,2.0,6107.0,,0.0,2.0,24.0,,24.0,0.0,0.0,4,5,LC3-WIPI,dAtg7,3hrTor,6Pos_1
8,8,561.0,1.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,2.0,4856.0,,0.0,3.0,1.0,,1.0,0.0,0.0,4,5,LC3-WIPI,dAtg7,3hrTor,6Pos_1
9,9,561.0,3.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,2.0,6611.333333333332,411.5341217120803,0.0,5.0,51.33333333333334,46.06878914550861,154.0,0.0,0.0,4,5,LC3-WIPI,dAtg7,3hrTor,6Pos_1
10,10,488.0,34.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,3.0,10499.558823529409,4447.653478648253,0.0,1.0,121.61764705882356,106.14969838404241,4135.0,0.0,0.0,5,6,LC3-WIPI,dAtg7,3hrTor,6Pos_1
11,11,488.0,53.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,3.0,10255.094339622641,4004.7066360632316,0.0,2.0,106.84905660377359,117.75208576078798,5663.0,0.0,0.0,5,6,LC3-WIPI,dAtg7,3hrTor,6Pos_1
12,12,488.0,45.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,3.0,10736.022222222222,3980.446306000056,0.0,3.0,110.0,90.75040696127131,4950.0,0.0,0.0,5,6,LC3-WIPI,dAtg7,3hrTor,6Pos_1
13,13,488.0,20.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,3.0,10565.55,3342.067064037811,0.0,5.0,128.6,108.15505438708672,2572.0,0.0,0.0,5,6,LC3-WIPI,dAtg7,3hrTor,6Pos_1
14,14,488.0,15.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,3.0,11010.133333333333,4130.337358526311,0.0,6.0,160.26666666666668,181.2801567687297,2404.0,0.0,0.0,5,6,LC3-WIPI,dAtg7,3hrTor,6Pos_1
15,15,561.0,1.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,3.0,7413.0,,0.0,2.0,19.0,,19.0,0.0,0.0,5,6,LC3-WIPI,dAtg7,3hrTor,6Pos_1
16,16,561.0,1.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,3.0,8666.0,,0.0,5.0,55.0,,55.0,0.0,0.0,5,6,LC3-WIPI,dAtg7,3hrTor,6Pos_1
17,17,561.0,1.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,3.0,6770.0,,0.0,6.0,39.0,,39.0,0.0,0.0,5,6,LC3-WIPI,dAtg7,3hrTor,6Pos_1
18,18,488.0,23.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,4.0,10518.260869565218,3374.2609321071577,0.0,1.0,112.65217391304348,66.19915455080304,2591.0,0.0,0.0,2,2,LC3-WIPI,dAtg7,3hrTor,6Pos_1
19,19,488.0,17.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,4.0,10902.235294117647,4117.507035959558,0.0,2.0,112.17647058823529,93.3208412508412,1907.0,0.0,0.0,2,2,LC3-WIPI,dAtg7,3hrTor,6Pos_1
20,20,561.0,1.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,4.0,6404.0,,0.0,2.0,47.0,,47.0,0.0,0.0,2,2,LC3-WIPI,dAtg7,3hrTor,6Pos_1
21,21,488.0,20.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,5.0,10964.35,4840.338399163952,0.0,1.0,93.9,77.61707625462189,1878.0,1.0,0.0,2,2,LC3-WIPI,dAtg7,3hrTor,6Pos_1
22,22,488.0,31.0,LC3-WIPI_HEK_dAtg7_3hrTor_6Pos_1_AiryscanProcessing.czi,5.0,9159.258064516129,3276.151339277455,0.0,2.0,63.806451612903224,63.55334733111425,1978.0,1.0,0.0,2,2,LC3-WIPI,dAtg7,3hrTor,6Pos_1
