Unnamed: 0,Unnamed: 0.1,channel,count,filename,im_number,intensity_mean,intensity_sd,overlap_count,parent_cell,vol_mean,vol_sd,vol_total,flagged_oof,flagged_z,n_cells,raw_cells,stains,cell_line,treatment,czi_id
125,125,488.0,11.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,37.0,5921.181818181818,1319.3208721294316,0.0,2.0,51.36363636363637,34.45365794011639,565.0,0.0,0.0,3,4,LC3-WIPI,dATG7,NoTreat,40pos
126,126,488.0,27.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,37.0,8506.925925925925,3399.836069870767,0.0,3.0,124.85185185185185,120.63285166274107,3371.0,0.0,0.0,3,4,LC3-WIPI,dATG7,NoTreat,40pos
127,127,488.0,15.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,37.0,6879.733333333334,1914.9625310271988,0.0,4.0,66.46666666666667,48.881586756257455,997.0,0.0,0.0,3,4,LC3-WIPI,dATG7,NoTreat,40pos
128,128,561.0,4.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,37.0,4563.0,333.078569309605,0.0,3.0,20.75,20.85465575517052,83.0,0.0,0.0,3,4,LC3-WIPI,dATG7,NoTreat,40pos
129,129,561.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,37.0,4189.0,31.11269837220809,0.0,4.0,48.0,2.8284271247461903,96.0,0.0,0.0,3,4,LC3-WIPI,dATG7,NoTreat,40pos
130,130,488.0,37.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,38.0,10643.891891891892,3698.125281693293,0.0,1.0,118.86486486486488,63.39127269154212,4398.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
131,131,488.0,16.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,38.0,9262.625,3647.06182883336,0.0,2.0,125.6875,78.661060887837,2011.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
132,132,561.0,26.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,38.0,4455.884615384615,873.4970327103842,0.0,1.0,30.84615384615385,22.77839732323995,802.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
133,133,561.0,11.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,38.0,4326.363636363636,457.34653660594665,0.0,2.0,35.18181818181818,31.75159265869409,387.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
134,134,488.0,21.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,39.0,6966.142857142857,2437.7355944752153,1.0,1.0,75.47619047619048,61.9012270053018,1585.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
135,135,488.0,26.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,39.0,8270.26923076923,2474.136254254277,0.0,2.0,85.61538461538461,47.86487390400347,2226.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
136,136,561.0,32.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,39.0,4336.875,601.7322172614016,1.0,1.0,31.0,26.362240836762794,992.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
137,137,561.0,6.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,39.0,4026.5,257.9028887003788,0.0,2.0,19.5,13.996428115772964,117.0,0.0,0.0,2,2,LC3-WIPI,dATG7,NoTreat,40pos
