Unnamed: 0,Unnamed: 0.1,488_only_foci,488_overlap_foci,488_total_foci,561_only_foci,561_overlap_foci,561_total_foci,cell,filename,flagged_oof,flagged_z,im_n_cells,im_raw_cells,image,stains,cell_line,treatment,czi_id
52,52,0.0,0.0,0.0,0.0,0.0,0.0,2.0,LC3-WIPI_HEK_dFIP200_Torin_40pos_AiryscanProcessing.czi,0.0,0.0,2.0,2.0,39.0,LC3-WIPI,dFIP200,Torin,40pos
0,0,7.0,10.0,17.0,61.0,10.0,71.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,1.0,LC3-WIPI,dVPS37A,NoTreat,25pos
1,1,2.0,3.0,5.0,43.0,3.0,46.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,1.0,LC3-WIPI,dVPS37A,NoTreat,25pos
2,2,6.0,9.0,15.0,57.0,9.0,66.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,2.0,LC3-WIPI,dVPS37A,NoTreat,25pos
3,3,3.0,21.0,24.0,53.0,19.0,72.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,2.0,LC3-WIPI,dVPS37A,NoTreat,25pos
4,4,3.0,0.0,3.0,28.0,0.0,28.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,4.0,4.0,3.0,LC3-WIPI,dVPS37A,NoTreat,25pos
5,5,5.0,2.0,7.0,103.0,3.0,106.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,4.0,4.0,3.0,LC3-WIPI,dVPS37A,NoTreat,25pos
6,6,1.0,0.0,1.0,7.0,0.0,7.0,3.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,4.0,4.0,3.0,LC3-WIPI,dVPS37A,NoTreat,25pos
7,7,10.0,1.0,11.0,52.0,1.0,53.0,4.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,4.0,4.0,3.0,LC3-WIPI,dVPS37A,NoTreat,25pos
8,8,2.0,0.0,2.0,18.0,0.0,18.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,4.0,LC3-WIPI,dVPS37A,NoTreat,25pos
9,9,12.0,6.0,18.0,41.0,5.0,46.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,4.0,LC3-WIPI,dVPS37A,NoTreat,25pos
10,10,3.0,1.0,4.0,23.0,1.0,24.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,5.0,4.0,5.0,LC3-WIPI,dVPS37A,NoTreat,25pos
11,11,1.0,1.0,2.0,5.0,1.0,6.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,5.0,4.0,5.0,LC3-WIPI,dVPS37A,NoTreat,25pos
12,12,0.0,1.0,1.0,2.0,1.0,3.0,3.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,5.0,4.0,5.0,LC3-WIPI,dVPS37A,NoTreat,25pos
13,13,1.0,1.0,2.0,19.0,1.0,20.0,4.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,5.0,4.0,5.0,LC3-WIPI,dVPS37A,NoTreat,25pos
14,14,0.0,1.0,1.0,8.0,1.0,9.0,5.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,5.0,4.0,5.0,LC3-WIPI,dVPS37A,NoTreat,25pos
15,15,2.0,2.0,4.0,8.0,2.0,10.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,6.0,LC3-WIPI,dVPS37A,NoTreat,25pos
16,16,4.0,0.0,4.0,14.0,0.0,14.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,6.0,LC3-WIPI,dVPS37A,NoTreat,25pos
17,17,8.0,9.0,17.0,33.0,9.0,42.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,7.0,LC3-WIPI,dVPS37A,NoTreat,25pos
18,18,11.0,6.0,17.0,38.0,7.0,45.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,7.0,LC3-WIPI,dVPS37A,NoTreat,25pos
19,19,3.0,0.0,3.0,9.0,0.0,9.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,1.0,1.0,2.0,2.0,8.0,LC3-WIPI,dVPS37A,NoTreat,25pos
20,20,1.0,1.0,2.0,44.0,1.0,45.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,1.0,1.0,2.0,2.0,8.0,LC3-WIPI,dVPS37A,NoTreat,25pos
21,21,4.0,2.0,6.0,14.0,2.0,16.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,9.0,LC3-WIPI,dVPS37A,NoTreat,25pos
22,22,0.0,1.0,1.0,23.0,1.0,24.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,9.0,LC3-WIPI,dVPS37A,NoTreat,25pos
23,23,4.0,1.0,5.0,22.0,1.0,23.0,3.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,9.0,LC3-WIPI,dVPS37A,NoTreat,25pos
24,24,6.0,3.0,9.0,13.0,3.0,16.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,10.0,LC3-WIPI,dVPS37A,NoTreat,25pos
25,25,7.0,2.0,9.0,17.0,2.0,19.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,10.0,LC3-WIPI,dVPS37A,NoTreat,25pos
26,26,2.0,6.0,8.0,26.0,6.0,32.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,11.0,LC3-WIPI,dVPS37A,NoTreat,25pos
27,27,1.0,8.0,9.0,32.0,7.0,39.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,11.0,LC3-WIPI,dVPS37A,NoTreat,25pos
28,28,11.0,1.0,12.0,21.0,1.0,22.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,12.0,LC3-WIPI,dVPS37A,NoTreat,25pos
29,29,7.0,2.0,9.0,32.0,2.0,34.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,12.0,LC3-WIPI,dVPS37A,NoTreat,25pos
30,30,5.0,5.0,10.0,46.0,5.0,51.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,13.0,LC3-WIPI,dVPS37A,NoTreat,25pos
31,31,5.0,4.0,9.0,52.0,4.0,56.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,13.0,LC3-WIPI,dVPS37A,NoTreat,25pos
32,32,5.0,3.0,8.0,38.0,3.0,41.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,14.0,LC3-WIPI,dVPS37A,NoTreat,25pos
33,33,3.0,2.0,5.0,25.0,2.0,27.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,14.0,LC3-WIPI,dVPS37A,NoTreat,25pos
34,34,6.0,6.0,12.0,79.0,6.0,85.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,15.0,LC3-WIPI,dVPS37A,NoTreat,25pos
35,35,20.0,14.0,34.0,44.0,14.0,58.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,16.0,LC3-WIPI,dVPS37A,NoTreat,25pos
36,36,10.0,13.0,23.0,32.0,13.0,45.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,16.0,LC3-WIPI,dVPS37A,NoTreat,25pos
37,37,10.0,2.0,12.0,34.0,2.0,36.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,17.0,LC3-WIPI,dVPS37A,NoTreat,25pos
38,38,7.0,4.0,11.0,82.0,3.0,85.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,17.0,LC3-WIPI,dVPS37A,NoTreat,25pos
39,39,5.0,2.0,7.0,89.0,1.0,90.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,18.0,LC3-WIPI,dVPS37A,NoTreat,25pos
40,40,4.0,1.0,5.0,112.0,1.0,113.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,18.0,LC3-WIPI,dVPS37A,NoTreat,25pos
41,41,9.0,5.0,14.0,92.0,4.0,96.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,1.0,1.0,19.0,LC3-WIPI,dVPS37A,NoTreat,25pos
42,42,11.0,1.0,12.0,75.0,1.0,76.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,20.0,LC3-WIPI,dVPS37A,NoTreat,25pos
43,43,9.0,7.0,16.0,28.0,6.0,34.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,20.0,LC3-WIPI,dVPS37A,NoTreat,25pos
44,44,13.0,5.0,18.0,85.0,6.0,91.0,3.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,20.0,LC3-WIPI,dVPS37A,NoTreat,25pos
45,45,6.0,1.0,7.0,17.0,1.0,18.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,21.0,LC3-WIPI,dVPS37A,NoTreat,25pos
46,46,5.0,1.0,6.0,39.0,1.0,40.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,2.0,21.0,LC3-WIPI,dVPS37A,NoTreat,25pos
47,47,6.0,1.0,7.0,45.0,1.0,46.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,22.0,LC3-WIPI,dVPS37A,NoTreat,25pos
48,48,3.0,1.0,4.0,47.0,1.0,48.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,22.0,LC3-WIPI,dVPS37A,NoTreat,25pos
49,49,6.0,5.0,11.0,38.0,5.0,43.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,3.0,23.0,LC3-WIPI,dVPS37A,NoTreat,25pos
50,50,1.0,3.0,4.0,42.0,3.0,45.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,2.0,3.0,23.0,LC3-WIPI,dVPS37A,NoTreat,25pos
51,51,3.0,2.0,5.0,67.0,2.0,69.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,24.0,LC3-WIPI,dVPS37A,NoTreat,25pos
52,52,5.0,2.0,7.0,52.0,2.0,54.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,1.0,2.0,2.0,24.0,LC3-WIPI,dVPS37A,NoTreat,25pos
53,53,0.0,0.0,0.0,2.0,0.0,2.0,1.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,25.0,LC3-WIPI,dVPS37A,NoTreat,25pos
54,54,1.0,0.0,1.0,2.0,0.0,2.0,2.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,25.0,LC3-WIPI,dVPS37A,NoTreat,25pos
55,55,1.0,3.0,4.0,25.0,3.0,28.0,3.0,LC3-WIPI_HEK_dVPS37A_NoTreat_25pos_Airyscan Processing.czi,0.0,0.0,3.0,3.0,25.0,LC3-WIPI,dVPS37A,NoTreat,25pos
0,0,9.0,1.0,10.0,68.0,1.0,69.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,3.0,4.0,1.0,LC3-WIPI,wt,NoTreat,40pos
1,1,1.0,0.0,1.0,44.0,0.0,44.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,3.0,4.0,1.0,LC3-WIPI,wt,NoTreat,40pos
2,2,2.0,0.0,2.0,24.0,0.0,24.0,3.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,3.0,4.0,1.0,LC3-WIPI,wt,NoTreat,40pos
3,3,8.0,1.0,9.0,38.0,1.0,39.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,1.0,1.0,2.0,LC3-WIPI,wt,NoTreat,40pos
4,4,1.0,3.0,4.0,49.0,1.0,50.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,3.0,LC3-WIPI,wt,NoTreat,40pos
5,5,3.0,0.0,3.0,65.0,0.0,65.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,3.0,LC3-WIPI,wt,NoTreat,40pos
6,6,2.0,0.0,2.0,15.0,0.0,15.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,4.0,LC3-WIPI,wt,NoTreat,40pos
7,7,0.0,1.0,1.0,16.0,1.0,17.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,4.0,LC3-WIPI,wt,NoTreat,40pos
8,8,1.0,0.0,1.0,15.0,0.0,15.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,5.0,LC3-WIPI,wt,NoTreat,40pos
9,9,0.0,0.0,0.0,8.0,0.0,8.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,5.0,LC3-WIPI,wt,NoTreat,40pos
10,10,2.0,3.0,5.0,37.0,3.0,40.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,6.0,LC3-WIPI,wt,NoTreat,40pos
11,11,2.0,1.0,3.0,28.0,1.0,29.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,6.0,LC3-WIPI,wt,NoTreat,40pos
12,12,0.0,4.0,4.0,28.0,2.0,30.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,1.0,1.0,7.0,LC3-WIPI,wt,NoTreat,40pos
13,13,2.0,1.0,3.0,39.0,1.0,40.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,1.0,1.0,8.0,LC3-WIPI,wt,NoTreat,40pos
14,14,3.0,1.0,4.0,11.0,1.0,12.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,2.0,2.0,9.0,LC3-WIPI,wt,NoTreat,40pos
15,15,1.0,0.0,1.0,27.0,0.0,27.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,2.0,2.0,9.0,LC3-WIPI,wt,NoTreat,40pos
16,16,3.0,1.0,4.0,10.0,1.0,11.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,3.0,3.0,10.0,LC3-WIPI,wt,NoTreat,40pos
17,17,4.0,0.0,4.0,7.0,0.0,7.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,3.0,3.0,10.0,LC3-WIPI,wt,NoTreat,40pos
18,18,0.0,0.0,0.0,11.0,0.0,11.0,3.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,3.0,3.0,10.0,LC3-WIPI,wt,NoTreat,40pos
19,19,1.0,1.0,2.0,17.0,1.0,18.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,11.0,LC3-WIPI,wt,NoTreat,40pos
20,20,1.0,2.0,3.0,10.0,2.0,12.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,11.0,LC3-WIPI,wt,NoTreat,40pos
21,21,0.0,1.0,1.0,13.0,1.0,14.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,12.0,LC3-WIPI,wt,NoTreat,40pos
22,22,3.0,1.0,4.0,13.0,1.0,14.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,12.0,LC3-WIPI,wt,NoTreat,40pos
23,23,3.0,0.0,3.0,48.0,0.0,48.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,2.0,2.0,13.0,LC3-WIPI,wt,NoTreat,40pos
24,24,4.0,0.0,4.0,49.0,0.0,49.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,2.0,2.0,13.0,LC3-WIPI,wt,NoTreat,40pos
25,25,10.0,0.0,10.0,39.0,0.0,39.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,1.0,1.0,14.0,LC3-WIPI,wt,NoTreat,40pos
26,26,0.0,0.0,0.0,46.0,0.0,46.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,2.0,2.0,15.0,LC3-WIPI,wt,NoTreat,40pos
27,27,1.0,0.0,1.0,31.0,0.0,31.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,2.0,2.0,15.0,LC3-WIPI,wt,NoTreat,40pos
28,28,1.0,0.0,1.0,3.0,0.0,3.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,1.0,0.0,1.0,1.0,16.0,LC3-WIPI,wt,NoTreat,40pos
29,29,0.0,0.0,0.0,18.0,0.0,18.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,17.0,LC3-WIPI,wt,NoTreat,40pos
30,30,0.0,1.0,1.0,25.0,1.0,26.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,17.0,LC3-WIPI,wt,NoTreat,40pos
31,31,1.0,0.0,1.0,8.0,0.0,8.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,18.0,LC3-WIPI,wt,NoTreat,40pos
32,32,3.0,0.0,3.0,8.0,0.0,8.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,18.0,LC3-WIPI,wt,NoTreat,40pos
33,33,2.0,0.0,2.0,17.0,0.0,17.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,1.0,1.0,19.0,LC3-WIPI,wt,NoTreat,40pos
34,34,1.0,2.0,3.0,19.0,2.0,21.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,20.0,LC3-WIPI,wt,NoTreat,40pos
35,35,1.0,0.0,1.0,6.0,0.0,6.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,20.0,LC3-WIPI,wt,NoTreat,40pos
36,36,1.0,2.0,3.0,12.0,2.0,14.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,21.0,LC3-WIPI,wt,NoTreat,40pos
37,37,3.0,2.0,5.0,23.0,2.0,25.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,21.0,LC3-WIPI,wt,NoTreat,40pos
38,38,0.0,0.0,0.0,22.0,0.0,22.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,2.0,2.0,23.0,LC3-WIPI,wt,NoTreat,40pos
39,39,1.0,0.0,1.0,19.0,0.0,19.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,2.0,2.0,23.0,LC3-WIPI,wt,NoTreat,40pos
40,40,1.0,0.0,1.0,14.0,0.0,14.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,1.0,1.0,24.0,LC3-WIPI,wt,NoTreat,40pos
41,41,6.0,2.0,8.0,25.0,2.0,27.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,1.0,1.0,25.0,LC3-WIPI,wt,NoTreat,40pos
42,42,5.0,0.0,5.0,13.0,0.0,13.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,1.0,2.0,26.0,LC3-WIPI,wt,NoTreat,40pos
43,43,5.0,0.0,5.0,22.0,0.0,22.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,2.0,2.0,27.0,LC3-WIPI,wt,NoTreat,40pos
44,44,1.0,0.0,1.0,32.0,0.0,32.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,2.0,2.0,27.0,LC3-WIPI,wt,NoTreat,40pos
45,45,4.0,3.0,7.0,46.0,3.0,49.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,1.0,1.0,28.0,LC3-WIPI,wt,NoTreat,40pos
46,46,2.0,0.0,2.0,16.0,0.0,16.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,1.0,0.0,2.0,2.0,29.0,LC3-WIPI,wt,NoTreat,40pos
47,47,6.0,0.0,6.0,31.0,0.0,31.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,1.0,0.0,2.0,2.0,29.0,LC3-WIPI,wt,NoTreat,40pos
48,48,19.0,3.0,22.0,60.0,3.0,63.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,1.0,2.0,30.0,LC3-WIPI,wt,NoTreat,40pos
49,49,14.0,2.0,16.0,101.0,2.0,103.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,1.0,1.0,31.0,LC3-WIPI,wt,NoTreat,40pos
50,50,8.0,0.0,8.0,118.0,0.0,118.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,1.0,1.0,35.0,LC3-WIPI,wt,NoTreat,40pos
51,51,4.0,1.0,5.0,19.0,1.0,20.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,37.0,LC3-WIPI,wt,NoTreat,40pos
52,52,3.0,2.0,5.0,37.0,1.0,38.0,2.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,2.0,2.0,37.0,LC3-WIPI,wt,NoTreat,40pos
53,53,28.0,1.0,29.0,19.0,1.0,20.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,0.0,1.0,3.0,38.0,LC3-WIPI,wt,NoTreat,40pos
54,54,15.0,4.0,19.0,96.0,4.0,100.0,1.0,LC3-WIPI_HEK_wt_NoTreat_40pos_AiryscanProcessing2.czi,0.0,1.0,1.0,1.0,39.0,LC3-WIPI,wt,NoTreat,40pos
0,0,38.0,0.0,38.0,1.0,0.0,1.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,1.0,1.0,1.0,LC3-WIPI,dATG7,NoTreat,40pos
1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,5.0,5.0,2.0,LC3-WIPI,dATG7,NoTreat,40pos
2,2,20.0,0.0,20.0,3.0,0.0,3.0,2.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,5.0,5.0,2.0,LC3-WIPI,dATG7,NoTreat,40pos
3,3,24.0,0.0,24.0,0.0,0.0,0.0,3.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,5.0,5.0,2.0,LC3-WIPI,dATG7,NoTreat,40pos
4,4,16.0,0.0,16.0,1.0,0.0,1.0,4.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,5.0,5.0,2.0,LC3-WIPI,dATG7,NoTreat,40pos
5,5,14.0,0.0,14.0,0.0,0.0,0.0,5.0,LC3-WIPI_HEK_dATG7_NoTreat_40pos_Airyscan Processing.czi,0.0,0.0,5.0,5.0,2.0,LC3-WIPI,dATG7,NoTreat,40pos
